 # L =          100
     # Time          E          M
      112380      -13720        2616
      112390      -13696        2462
      112400      -14196        2586
      112410      -14244        2502
      112420      -13684        2590
      112430      -13876        2800
      112440      -13804        2650
      112450      -14000        2840
      112460      -14056        2894
      112470      -13904        2926
      112480      -14092        2980
      112490      -13896        2800
      112500      -13832        2706
      112510      -13848        2896
      112520      -13856        2760
      112530      -14052        2772
      112540      -14068        2766
      112550      -14132        2730
      112560      -13980        2972
      112570      -13768        2808
      112580      -13876        2880
      112590      -14216        3000
      112600      -14116        2964
      112610      -14340        2808
      112620      -14336        2932
      112630      -14160        2900
      112640      -13976        2854
      112650      -13656        2920
      112660      -13848        2946
      112670      -14340        3046
      112680      -13852        3064
      112690      -13880        3002
      112700      -13940        2780
      112710      -13852        2818
      112720      -13712        2836
      112730      -13540        2564
      112740      -13572        2510
      112750      -13460        2362
      112760      -13896        2364
      112770      -13828        2418
      112780      -13748        2324
      112790      -13500        2524
      112800      -14012        2602
      112810      -14100        2758
      112820      -13964        2728
      112830      -13920        2956
      112840      -14124        3174
      112850      -14252        3192
      112860      -14560        3362
      112870      -14380        3194
      112880      -14368        3314
      112890      -14308        3116
      112900      -14136        3320
      112910      -14176        3416
      112920      -14040        3362
      112930      -13896        3380
      112940      -14108        3346
      112950      -14300        3226
      112960      -14400        3344
      112970      -14084        3000
      112980      -13868        2964
      112990      -14068        3082
      113000      -14312        2928
      113010      -13912        2852
      113020      -14476        3162
      113030      -14132        3328
      113040      -14344        3530
      113050      -14052        3396
      113060      -14120        3266
      113070      -13876        3558
      113080      -13780        3498
      113090      -13976        3518
      113100      -14216        3524
      113110      -14260        3446
      113120      -14236        3198
      113130      -14520        3472
      113140      -14476        3564
      113150      -14172        3450
      113160      -14256        3682
      113170      -14472        3706
      113180      -14352        3372
      113190      -14484        3354
      113200      -14020        3300
      113210      -14072        3286
      113220      -14256        3230
      113230      -13896        3032
      113240      -14040        3230
      113250      -14048        3320
      113260      -13864        3180
      113270      -13824        3100
      113280      -14012        3250
      113290      -14312        3248
      113300      -14116        3162
      113310      -14464        3330
      113320      -14068        3102
      113330      -14096        3080
      113340      -13976        3016
      113350      -14060        2950
      113360      -14184        3096
      113370      -13948        2830
      113380      -13476        2622
      113390      -14172        2688
      113400      -14316        2778
      113410      -14072        2806
      113420      -13780        2652
      113430      -14444        2790
      113440      -13720        2572
      113450      -13784        2430
      113460      -13912        1980
      113470      -13944        2324
      113480      -13736        2232
      113490      -13616        2318
      113500      -13656        2462
      113510      -13552        2240
      113520      -13792        2148
      113530      -13548        2454
      113540      -13904        2392
      113550      -13684        2214
      113560      -13680        2066
      113570      -13900        2414
      113580      -14020        2708
      113590      -14116        2538
      113600      -13576        2342
      113610      -13372        2216
      113620      -13516        2338
      113630      -13404        2432
      113640      -13792        2400
      113650      -13680        2242
      113660      -13708        2370
      113670      -13772        2586
      113680      -13920        2844
      113690      -13864        2678
      113700      -13988        2544
      113710      -13748        2648
      113720      -13728        2722
      113730      -13776        2628
      113740      -13448        2286
      113750      -13728        2600
      113760      -13836        2832
      113770      -13724        2896
      113780      -13424        3040
      113790      -13480        3168
      113800      -13640        3184
      113810      -13744        3048
      113820      -13844        3370
      113830      -14064        3448
      113840      -13668        3396
      113850      -14004        3560
      113860      -13976        3542
      113870      -13656        3482
      113880      -13884        3324
      113890      -13744        3318
      113900      -14100        3472
      113910      -13884        3398
      113920      -13888        3620
      113930      -14104        3694
      113940      -13644        3452
      113950      -13764        3380
      113960      -13648        3340
      113970      -14020        3270
      113980      -13752        3126
      113990      -13588        3240
      114000      -13668        3094
      114010      -13640        3232
      114020      -13624        3036
      114030      -13728        3160
      114040      -13708        3240
      114050      -13964        3166
      114060      -14068        3342
      114070      -14076        3308
      114080      -14088        3212
      114090      -13716        3112
      114100      -13836        3416
      114110      -14156        3408
      114120      -13988        3160
      114130      -13916        2968
      114140      -13672        2922
      114150      -13956        3106
      114160      -14064        3196
      114170      -13716        2954
      114180      -13500        2690
      114190      -13660        2526
      114200      -13620        2524
      114210      -13808        2822
      114220      -13448        2732
      114230      -13496        2710
      114240      -13756        2946
      114250      -13956        2834
      114260      -13756        2832
      114270      -13804        2818
      114280      -13876        2610
      114290      -13724        2530
      114300      -13412        2568
      114310      -13772        2444
      114320      -14064        2528
      114330      -13764        2540
      114340      -13848        2564
      114350      -13596        2550
      114360      -13568        2488
      114370      -13888        2502
      114380      -13408        2290
      114390      -13784        2452
      114400      -13508        2364
      114410      -13816        2116
      114420      -13372        2310
      114430      -13324        2390
      114440      -13536        2622
      114450      -13284        2602
      114460      -13552        2434
      114470      -13920        2430
      114480      -13884        2928
      114490      -13540        2832
      114500      -13748        2840
      114510      -13756        2716
      114520      -14056        2958
      114530      -13800        2904
      114540      -13908        3062
      114550      -13836        3200
      114560      -13748        3010
      114570      -13916        3200
      114580      -13784        3022
      114590      -13968        3018
      114600      -13864        2860
      114610      -13824        2862
      114620      -13836        3046
      114630      -13284        3026
      114640      -13392        3192
      114650      -13864        3132
      114660      -13540        3210
      114670      -13264        3002
      114680      -13600        2918
      114690      -13756        3198
      114700      -13848        3254
      114710      -13724        3296
      114720      -13924        3480
      114730      -13588        3266
      114740      -13560        3358
      114750      -13796        3444
      114760      -13708        3432
      114770      -13936        3552
      114780      -13804        3480
      114790      -13720        3526
      114800      -13440        3614
      114810      -13524        3438
      114820      -13620        3490
      114830      -13796        3498
      114840      -14016        3648
      114850      -13688        3718
      114860      -13464        3748
      114870      -13420        3566
      114880      -13568        3504
      114890      -13468        3578
      114900      -13228        3766
      114910      -13596        3852
      114920      -13716        3658
      114930      -13540        3722
      114940      -13556        3864
      114950      -13732        3782
      114960      -13716        3896
      114970      -13604        3840
      114980      -13752        3954
      114990      -13816        3900
      115000      -13760        3964
      115010      -13648        3966
      115020      -13832        3964
      115030      -13696        3986
      115040      -13636        3948
      115050      -13656        3918
      115060      -13784        4154
      115070      -13484        3916
      115080      -12996        3648
      115090      -13636        3742
      115100      -13780        3712
      115110      -13468        3576
      115120      -13744        3660
      115130      -13676        3620
      115140      -13864        3816
      115150      -13860        3738
      115160      -13892        3758
      115170      -13912        3742
      115180      -13840        3836
      115190      -13612        3864
      115200      -13728        3752
      115210      -13676        3670
      115220      -13632        3750
      115230      -13544        3670
      115240      -13724        3872
      115250      -13868        4126
      115260      -13724        4302
      115270      -13764        4142
      115280      -14180        4230
      115290      -13804        4352
      115300      -13660        4260
      115310      -13796        4298
      115320      -13672        4174
      115330      -13336        3852
      115340      -13652        3804
      115350      -13264        3736
      115360      -13364        3766
      115370      -13564        4052
      115380      -13916        4120
      115390      -13840        4146
      115400      -13608        4160
      115410      -13596        4322
      115420      -13824        4370
      115430      -13604        4238
      115440      -13616        4142
      115450      -13428        4112
      115460      -13724        4038
      115470      -13588        4216
      115480      -13536        4054
      115490      -13680        4074
      115500      -13820        4510
      115510      -13660        4372
      115520      -13604        4354
      115530      -13816        4140
      115540      -13484        3904
      115550      -13452        3832
      115560      -13432        3896
      115570      -13484        3792
      115580      -13580        3746
      115590      -13292        4184
      115600      -13348        4168
      115610      -13348        4088
      115620      -13440        3814
      115630      -13496        3906
      115640      -13532        3816
      115650      -13596        4154
      115660      -13596        4310
      115670      -13760        4416
      115680      -13068        3978
      115690      -13800        4080
      115700      -13424        4148
      115710      -13908        4354
      115720      -14220        4554
      115730      -13716        4452
      115740      -13472        4292
      115750      -13716        4178
      115760      -13848        4162
      115770      -13960        4292
      115780      -13516        4012
      115790      -13420        3934
      115800      -13508        3948
      115810      -13644        3894
      115820      -13768        3796
      115830      -13900        3782
      115840      -13656        3758
      115850      -13516        4020
      115860      -13304        4082
      115870      -13568        3928
      115880      -13720        4230
      115890      -13676        4296
      115900      -13576        4512
      115910      -13632        4532
      115920      -13544        4470
      115930      -13636        4602
      115940      -13784        4490
      115950      -13996        4498
      115960      -14364        4636
      115970      -14164        4808
      115980      -14396        4934
      115990      -14248        4770
      116000      -14372        4800
      116010      -14264        4856
      116020      -13880        4818
      116030      -14100        4856
      116040      -14188        4922
      116050      -14148        4918
      116060      -13944        4740
      116070      -14316        4684
      116080      -14276        4708
      116090      -14024        4760
      116100      -14296        4906
      116110      -14284        4944
      116120      -14620        5194
      116130      -14464        5078
      116140      -14072        4870
      116150      -14156        4902
      116160      -14364        4862
      116170      -13960        4916
      116180      -14164        4894
      116190      -13968        4684
      116200      -14140        4762
      116210      -14012        4448
      116220      -13908        4574
      116230      -14128        4628
      116240      -13948        4518
      116250      -14156        4288
      116260      -13904        4196
      116270      -13816        4098
      116280      -13796        3836
      116290      -13596        3908
      116300      -13824        3950
      116310      -13700        4000
      116320      -13780        3894
      116330      -13788        3968
      116340      -14136        3920
      116350      -14120        3622
      116360      -13968        3586
      116370      -13720        3342
      116380      -13812        3308
      116390      -14188        3554
      116400      -13892        3708
      116410      -13828        3714
      116420      -13928        3860
      116430      -13948        3736
      116440      -13524        3842
      116450      -13748        3974
      116460      -13640        3964
      116470      -13724        4150
      116480      -13764        3822
      116490      -13956        4022
      116500      -13684        4120
      116510      -13952        3968
      116520      -14020        4078
      116530      -13936        4106
      116540      -13700        4324
      116550      -13604        4378
      116560      -13772        4372
      116570      -13936        3990
      116580      -14040        4344
      116590      -13588        4186
      116600      -13620        4348
      116610      -13564        4314
      116620      -13672        4306
      116630      -13728        4244
      116640      -13548        4264
      116650      -13528        4270
      116660      -13900        4460
      116670      -13736        4182
      116680      -13876        4148
      116690      -13860        4252
      116700      -13780        4396
      116710      -13848        4440
      116720      -13592        4374
      116730      -13696        4446
      116740      -13844        4768
      116750      -13892        4682
      116760      -13728        4420
      116770      -13760        4472
      116780      -14152        4596
      116790      -13896        4492
      116800      -14100        4484
      116810      -13684        4506
      116820      -13928        4736
      116830      -14260        4782
      116840      -13744        4496
      116850      -14268        4908
      116860      -14388        4898
      116870      -13924        4882
      116880      -14012        4728
      116890      -14192        4698
      116900      -13720        4624
      116910      -14032        4638
      116920      -13944        4758
      116930      -14148        4850
      116940      -14156        4922
      116950      -14116        4992
      116960      -13988        4800
      116970      -14040        4782
      116980      -14060        4580
      116990      -13620        4284
      117000      -13584        4442
      117010      -13740        4560
      117020      -13612        4364
      117030      -13476        4140
      117040      -13844        4394
      117050      -13392        4178
      117060      -13788        4144
      117070      -13844        4074
      117080      -13644        4200
      117090      -13528        4158
      117100      -13360        3972
      117110      -13780        4110
      117120      -13372        4224
      117130      -13664        4256
      117140      -13276        4100
      117150      -13584        4518
      117160      -13340        4494
      117170      -13484        4742
      117180      -13568        4884
      117190      -13532        4792
      117200      -14076        4746
      117210      -13860        4888
      117220      -14184        5048
      117230      -14176        4952
      117240      -13992        5034
      117250      -13684        4610
      117260      -13484        4494
      117270      -14016        4652
      117280      -13792        4468
      117290      -14000        4664
      117300      -13704        4714
      117310      -13656        4410
      117320      -13304        4386
      117330      -13528        4216
      117340      -13700        4434
      117350      -13352        4520
      117360      -13880        4920
      117370      -13588        4864
      117380      -13456        4730
      117390      -14028        4954
      117400      -13804        4820
      117410      -13716        4828
      117420      -13556        4874
      117430      -13820        5094
      117440      -14064        5232
      117450      -14080        5240
      117460      -14040        5180
      117470      -13784        4974
      117480      -13792        4912
      117490      -13500        4834
      117500      -13764        4994
      117510      -13708        5074
      117520      -13492        4996
      117530      -14136        5160
      117540      -14092        5172
      117550      -14148        5280
      117560      -13852        5266
      117570      -13840        5312
      117580      -14032        5394
      117590      -13940        5292
      117600      -14280        5586
      117610      -14296        5442
      117620      -14156        5212
      117630      -14008        5384
      117640      -13892        5294
      117650      -13780        5468
      117660      -13924        5490
      117670      -13680        5298
      117680      -13920        5374
      117690      -14028        5212
      117700      -13480        4962
      117710      -13932        5132
      117720      -13892        5242
      117730      -13940        5282
      117740      -13908        5236
      117750      -13896        5384
      117760      -14088        5352
      117770      -14124        5466
      117780      -14080        5756
      117790      -14408        5792
      117800      -14224        5558
      117810      -13936        5404
      117820      -13712        5242
      117830      -13804        5412
      117840      -13804        5364
      117850      -13880        5190
      117860      -14160        5418
      117870      -13880        5302
      117880      -13724        5244
      117890      -13480        4988
      117900      -13616        5172
      117910      -13616        5130
      117920      -13816        5366
      117930      -13864        5428
      117940      -13940        5762
      117950      -13968        5898
      117960      -14312        5866
      117970      -13752        5682
      117980      -14108        5782
      117990      -13856        5740
      118000      -13736        5672
      118010      -13656        5582
      118020      -13840        5660
      118030      -13588        5808
      118040      -14032        6078
      118050      -14120        6144
      118060      -14024        6104
      118070      -14260        6154
      118080      -14600        6352
      118090      -13856        5976
      118100      -13988        5988
      118110      -14184        5856
      118120      -13884        5892
      118130      -14152        5976
      118140      -13992        5960
      118150      -14372        6098
      118160      -13968        5988
      118170      -14644        6428
      118180      -14264        6252
      118190      -14480        6282
      118200      -14528        6286
      118210      -14476        6224
      118220      -14460        6402
      118230      -14452        6448
      118240      -14292        6480
      118250      -14640        6572
      118260      -14524        6346
      118270      -14596        6464
      118280      -14372        6346
      118290      -14096        6284
      118300      -14244        6126
      118310      -14008        6058
      118320      -13792        6050
      118330      -14288        6168
      118340      -14156        5934
      118350      -14492        6038
      118360      -14304        6054
      118370      -14436        6222
      118380      -14560        6276
      118390      -14356        6224
      118400      -14576        6368
      118410      -14240        6242
      118420      -14116        6240
      118430      -14052        6320
      118440      -14044        6142
      118450      -14352        6250
      118460      -14536        6194
      118470      -14696        6328
      118480      -14352        6262
      118490      -14396        6460
      118500      -14260        6384
      118510      -14204        6332
      118520      -14332        6408
      118530      -14296        6554
      118540      -14584        6586
      118550      -14612        6794
      118560      -14656        6842
      118570      -14540        6838
      118580      -14676        6932
      118590      -14404        6872
      118600      -14908        7140
      118610      -14908        7108
      118620      -14500        7008
      118630      -14428        7038
      118640      -14880        7236
      118650      -14484        7060
      118660      -14436        6812
      118670      -14544        6924
      118680      -14444        6858
      118690      -14316        6810
      118700      -14296        6908
      118710      -14364        6826
      118720      -14420        6898
      118730      -14608        7020
      118740      -14392        6824
      118750      -14724        7148
      118760      -14564        7016
      118770      -14312        6740
      118780      -14320        6526
      118790      -13632        6210
      118800      -14444        6334
      118810      -14128        6198
      118820      -13572        5866
      118830      -14044        5968
      118840      -13932        6080
      118850      -13724        5864
      118860      -13832        6090
      118870      -14108        6224
      118880      -13876        6166
      118890      -14116        6362
      118900      -14288        6488
      118910      -14136        6422
      118920      -14320        6430
      118930      -14300        6628
      118940      -14104        6602
      118950      -14016        6544
      118960      -14256        6546
      118970      -14792        6796
      118980      -14272        6564
      118990      -14284        6616
      119000      -14628        6886
      119010      -14680        6844
      119020      -14484        6796
      119030      -14568        6916
      119040      -14376        6806
      119050      -14332        6666
      119060      -14276        6738
      119070      -14272        6896
      119080      -14220        6822
      119090      -14520        6882
      119100      -14416        6858
      119110      -14356        6930
      119120      -14348        6894
      119130      -14336        6886
      119140      -14512        6904
      119150      -14416        6850
      119160      -14208        6638
      119170      -14492        6776
      119180      -14340        6590
      119190      -14580        6740
      119200      -14620        6784
      119210      -14560        6802
      119220      -14564        6800
      119230      -13992        6648
      119240      -14376        6698
      119250      -14492        6650
      119260      -14836        6950
      119270      -14668        6760
      119280      -14500        6786
      119290      -14568        6726
      119300      -14476        6630
      119310      -14236        6698
      119320      -14612        6798
      119330      -14244        6658
      119340      -14392        6672
      119350      -14372        6730
      119360      -14188        6748
      119370      -14344        6908
      119380      -14340        6790
      119390      -14396        6760
      119400      -14480        6746
      119410      -14484        6862
      119420      -14252        6674
      119430      -14252        6664
      119440      -14432        6642
      119450      -14316        6642
      119460      -14432        6598
      119470      -14620        6530
      119480      -14124        6300
      119490      -14380        6392
      119500      -14412        6456
      119510      -14160        6272
      119520      -14424        6334
      119530      -14404        6432
      119540      -14096        6412
      119550      -14288        6410
      119560      -14520        6640
      119570      -14760        6792
      119580      -14668        6710
      119590      -14152        6696
      119600      -14416        6592
      119610      -14108        6564
      119620      -14188        6660
      119630      -14268        6618
      119640      -14560        6738
      119650      -14148        6574
      119660      -14252        6496
      119670      -14424        6492
      119680      -14232        6246
      119690      -14168        6190
      119700      -14512        6408
      119710      -14292        6582
      119720      -14360        6528
      119730      -14392        6274
      119740      -14148        6354
      119750      -14388        6516
      119760      -14276        6472
      119770      -13920        6144
      119780      -14172        6386
      119790      -13788        6426
      119800      -14144        6440
      119810      -14060        6378
      119820      -14100        6176
      119830      -13824        5822
      119840      -13900        5980
      119850      -14272        6044
      119860      -13988        5844
      119870      -13812        5992
      119880      -14232        6132
      119890      -14056        5888
      119900      -13940        5810
      119910      -14300        6130
      119920      -14208        6266
      119930      -13980        6092
      119940      -14352        5992
      119950      -14252        6000
      119960      -13972        5940
      119970      -14208        6034
      119980      -14512        6254
      119990      -14600        6326
      120000      -14228        6214
      120010      -14452        6290
      120020      -14384        6134
      120030      -14340        6278
      120040      -14452        6112
      120050      -14488        6168
      120060      -14072        5966
      120070      -13860        5814
      120080      -13992        5974
      120090      -14248        5966
      120100      -13912        6054
      120110      -14068        5978
      120120      -14120        6042
      120130      -14280        6088
      120140      -14108        6022
      120150      -14012        5890
      120160      -14436        6120
      120170      -14492        6248
      120180      -14148        6098
      120190      -14460        5870
      120200      -14452        5842
      120210      -14320        5698
      120220      -14268        5856
      120230      -13932        5686
      120240      -14260        6056
      120250      -14632        6122
      120260      -14480        6074
      120270      -14340        6156
      120280      -14284        6136
      120290      -14212        6102
      120300      -14468        6228
      120310      -14052        5872
      120320      -14484        5992
      120330      -13840        5936
      120340      -14232        5852
      120350      -14136        5704
      120360      -14244        5714
      120370      -14268        5666
      120380      -13944        5702
      120390      -14232        5574
      120400      -14180        5554
      120410      -13968        5354
      120420      -13872        5226
      120430      -13952        5156
      120440      -13980        5212
      120450      -14308        5456
      120460      -14144        5450
      120470      -14420        5584
      120480      -14568        5748
      120490      -14248        5734
      120500      -14324        6026
      120510      -14544        5798
      120520      -14472        5856
      120530      -14044        5610
      120540      -14420        5636
      120550      -13860        5454
      120560      -14088        5392
      120570      -14180        5580
      120580      -14484        5422
      120590      -14388        5476
      120600      -14348        5416
      120610      -14452        5624
      120620      -14396        5538
      120630      -14152        5544
      120640      -14040        5334
      120650      -14344        5302
      120660      -14152        5174
      120670      -14184        5238
      120680      -13884        4944
      120690      -14252        5288
      120700      -14280        5430
      120710      -14060        5566
      120720      -14216        5636
      120730      -14120        5532
      120740      -14076        5598
      120750      -14060        5288
      120760      -13896        5344
      120770      -14080        5350
      120780      -13628        5110
      120790      -13428        4974
      120800      -13612        5020
      120810      -13924        5222
      120820      -13880        5308
      120830      -13888        5326
      120840      -13984        5178
      120850      -13700        5216
      120860      -13804        5166
      120870      -13752        5318
      120880      -14144        5660
      120890      -14144        5654
      120900      -13812        5426
      120910      -13528        5376
      120920      -13904        5398
      120930      -13772        5502
      120940      -14052        5508
      120950      -13644        5464
      120960      -13848        5416
      120970      -13852        5424
      120980      -13972        5642
      120990      -14156        5754
      121000      -14056        5848
      121010      -14112        5758
      121020      -14164        5700
      121030      -14168        5456
      121040      -14032        5414
      121050      -13856        5194
      121060      -13748        5166
      121070      -13660        5154
      121080      -13428        5242
      121090      -13716        5340
      121100      -14016        5432
      121110      -14172        5372
      121120      -13700        5328
      121130      -14048        5534
      121140      -13708        5390
      121150      -14020        5504
      121160      -13888        5578
      121170      -13956        5488
      121180      -14464        5518
      121190      -14276        5416
      121200      -14048        5380
      121210      -14132        5534
      121220      -14188        5282
      121230      -13960        5272
      121240      -13864        5336
      121250      -13944        5268
      121260      -14412        5368
      121270      -14316        5340
      121280      -14056        5158
      121290      -13976        5138
      121300      -13916        4936
      121310      -13932        5002
      121320      -14284        5010
      121330      -13756        4888
      121340      -13616        4728
      121350      -14048        4734
      121360      -13896        4832
      121370      -13920        4880
      121380      -13912        4742
      121390      -13688        4580
      121400      -13924        4684
      121410      -13556        4552
      121420      -13744        4622
      121430      -13804        4718
      121440      -13772        4852
      121450      -13764        5064
      121460      -14252        5332
      121470      -14120        5338
      121480      -14096        5482
      121490      -13900        5404
      121500      -13872        5304
      121510      -13708        5224
      121520      -14000        5098
      121530      -13536        5128
      121540      -13752        5240
      121550      -14132        5632
      121560      -13892        5282
      121570      -13644        5236
      121580      -13784        5182
      121590      -13768        5170
      121600      -13912        5156
      121610      -14224        5354
      121620      -14012        5152
      121630      -14096        5380
      121640      -14156        5366
      121650      -14328        5696
      121660      -13912        5614
      121670      -13856        5422
      121680      -14044        5466
      121690      -14148        5584
      121700      -13972        5444
      121710      -13888        5510
      121720      -13712        5426
      121730      -13564        5280
      121740      -13720        5306
      121750      -13804        5364
      121760      -13800        5448
      121770      -14016        5410
      121780      -13740        5274
      121790      -13972        5532
      121800      -14156        5460
      121810      -14316        5406
      121820      -14328        5414
      121830      -14776        5578
      121840      -14420        5586
      121850      -14148        5420
      121860      -14200        5302
      121870      -14188        5270
      121880      -14236        5468
      121890      -14344        5690
      121900      -14372        5698
      121910      -14300        5612
      121920      -14128        5414
      121930      -14228        5572
      121940      -14120        5622
      121950      -14552        5772
      121960      -14256        5660
      121970      -14176        5720
      121980      -13928        5632
      121990      -14044        5554
      122000      -13856        5544
      122010      -14284        5758
      122020      -14096        5616
      122030      -14332        5572
      122040      -14244        5770
      122050      -14404        5776
      122060      -14476        5646
      122070      -14680        5796
      122080      -14224        5700
      122090      -14120        5662
      122100      -14140        5514
      122110      -14224        5440
      122120      -14360        5438
      122130      -13816        5062
      122140      -14156        5202
      122150      -13820        5020
      122160      -14140        5220
      122170      -14056        5038
      122180      -14180        5048
      122190      -14324        5044
      122200      -14408        5044
      122210      -14352        4940
      122220      -14232        4840
      122230      -14036        4670
      122240      -13900        4632
      122250      -13960        4856
      122260      -13804        4800
      122270      -13948        4620
      122280      -13912        4618
      122290      -13732        4862
      122300      -13740        4896
      122310      -14168        5090
      122320      -13732        4740
      122330      -14060        5188
      122340      -13908        5066
      122350      -13556        5082
      122360      -14016        4898
      122370      -14228        4814
      122380      -13812        4616
      122390      -14036        4710
      122400      -13888        4478
      122410      -13544        4564
      122420      -13952        4610
      122430      -14144        4662
      122440      -14116        4742
      122450      -14100        4540
      122460      -14064        4430
      122470      -13536        4488
      122480      -14000        4652
      122490      -13856        4546
      122500      -13896        4614
      122510      -14132        4614
      122520      -13996        4720
      122530      -13984        4504
      122540      -13944        4444
      122550      -13804        4248
      122560      -14184        4666
      122570      -14396        4712
      122580      -13992        4680
      122590      -14152        4862
      122600      -14064        4812
      122610      -13924        4542
      122620      -13704        4440
      122630      -14152        4682
      122640      -14184        4906
      122650      -13880        4934
      122660      -14240        5010
      122670      -14096        5124
      122680      -14396        5258
      122690      -14584        5286
      122700      -14236        5282
      122710      -14572        5298
      122720      -14616        5154
      122730      -14080        4930
      122740      -14244        5080
      122750      -14276        4926
      122760      -14340        5000
      122770      -14604        4892
      122780      -14140        4734
      122790      -14164        4614
      122800      -13948        4568
      122810      -13948        4576
      122820      -14140        4468
      122830      -14072        4744
      122840      -14124        4626
      122850      -13904        4632
      122860      -14008        4516
      122870      -14120        4872
      122880      -14476        4878
      122890      -14188        4870
      122900      -14044        4812
      122910      -14244        4576
      122920      -13936        4420
      122930      -14108        4638
      122940      -14308        4802
      122950      -14204        4734
      122960      -14180        4634
      122970      -13868        4450
      122980      -13872        4474
      122990      -13684        4396
      123000      -13828        4470
      123010      -13820        4368
      123020      -14008        4622
      123030      -14216        4650
      123040      -13888        4616
      123050      -13796        4446
      123060      -13944        4950
      123070      -13944        4798
      123080      -13924        4764
      123090      -13680        4906
      123100      -13888        5286
      123110      -14320        5380
      123120      -14020        5384
      123130      -13964        5514
      123140      -13988        5614
      123150      -14200        5658
      123160      -14076        5494
      123170      -14180        5528
      123180      -13968        5728
      123190      -13664        5558
      123200      -14332        5868
      123210      -14104        5784
      123220      -14128        5646
      123230      -14164        5970
      123240      -14228        5922
      123250      -14456        5970
      123260      -14268        5754
      123270      -13984        5746
      123280      -14080        5760
      123290      -13940        5648
      123300      -14060        5516
      123310      -14340        5548
      123320      -14132        5440
      123330      -14068        5330
      123340      -13996        5330
      123350      -13884        5328
      123360      -14128        5242
      123370      -14240        5462
      123380      -14412        5548
      123390      -14032        5502
      123400      -14024        5186
      123410      -13792        5188
      123420      -14008        5108
      123430      -13884        5296
      123440      -13860        4972
      123450      -14040        5002
      123460      -13944        4926
      123470      -13676        4904
      123480      -13880        5010
      123490      -13904        5312
      123500      -14048        5340
      123510      -13872        5348
      123520      -14236        5624
      123530      -13596        5280
      123540      -13932        5404
      123550      -14160        5634
      123560      -14080        5586
      123570      -14048        5678
      123580      -14324        5832
      123590      -14420        5780
      123600      -14124        5566
      123610      -14684        5608
      123620      -14216        5546
      123630      -14448        5708
      123640      -14000        5658
      123650      -14388        5672
      123660      -13968        5534
      123670      -14232        5664
      123680      -13844        5682
      123690      -14056        5808
      123700      -14416        5914
      123710      -14192        5786
      123720      -13788        5424
      123730      -13844        5606
      123740      -14004        5572
      123750      -13676        5506
      123760      -14144        5678
      123770      -14416        6052
      123780      -14384        5832
      123790      -14600        6092
      123800      -14344        6028
      123810      -14436        5954
      123820      -14088        5610
      123830      -14240        5774
      123840      -14296        5866
      123850      -14388        6034
      123860      -14436        6018
      123870      -14216        6038
      123880      -14244        6022
      123890      -14528        6092
      123900      -14196        5982
      123910      -14044        5910
      123920      -14256        6004
      123930      -14208        5856
      123940      -13832        5978
      123950      -14012        5984
      123960      -13980        5874
      123970      -13940        5830
      123980      -14116        5674
      123990      -14152        5728
      124000      -14012        5534
      124010      -14160        5480
      124020      -13904        5288
      124030      -13792        5330
      124040      -13836        5344
      124050      -14084        5400
      124060      -14056        5492
      124070      -14332        5670
      124080      -14040        5586
      124090      -13852        5522
      124100      -13912        5690
      124110      -14308        5808
      124120      -14256        5738
      124130      -13768        5610
      124140      -14364        5702
      124150      -14360        5796
      124160      -14304        5844
      124170      -14340        5782
      124180      -13740        5544
      124190      -13808        5532
      124200      -14084        5706
      124210      -14020        5948
      124220      -14328        6066
      124230      -14064        5978
      124240      -14452        6028
      124250      -14172        5814
      124260      -14420        5866
      124270      -14144        5806
      124280      -14372        5848
      124290      -14388        5876
      124300      -14176        5682
      124310      -14452        5734
      124320      -14412        5630
      124330      -14360        5652
      124340      -13896        5434
      124350      -14068        5726
      124360      -14324        5656
      124370      -14180        5730
      124380      -14068        5834
      124390      -14140        5698
      124400      -13936        5272
      124410      -13872        5452
      124420      -13932        5404
      124430      -13864        5458
      124440      -13784        5356
      124450      -13784        5376
      124460      -13900        5290
      124470      -13796        4918
      124480      -13516        4876
      124490      -13356        4846
      124500      -13640        5064
      124510      -13696        5250
      124520      -13940        5322
      124530      -14096        5552
      124540      -13904        5494
